comment_id,create_time,ip_location,aweme_id,content,user_id,sec_uid,short_user_id,user_unique_id,user_signature,nickname,avatar,sub_comment_count,like_count,last_modify_ts,parent_comment_id,pictures
7531013733364319033,1753450777,湖南,7260833868322786621,没打到这吗[抱抱你],220367025089424,MS4wLjABAAAAKFt3dGy4g4b1YOG40yo8-wsZWAbv_IImlt1lGy2XhyQ,82074624194,82074624194,,曰冗,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_c00818e6eabe8265bd34dbad064bd533.jpeg?from=2064092626,0,1,1753621529147,0,
7256447050250011450,1689523261,安徽,7255646220729716025,我的版本《爱的回归线》快去听起来了兄弟们！！,3579616377974027,MS4wLjABAAAACdtHOv8XS_X_PTuqJ3WReO4ka7pBWg7fmzG4wjiIZVkUKFOVtbhizl9GkpdOJ-O1,3543071380,xiaoqiao20050529,,旺仔小乔,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/mosaic-legacy_318e60004ed02c7fdb1b6.jpeg?from=2064092626,180,14666,1753621530344,0,
7530137847178003242,1753246844,四川,7255646220729716025,说不出来的感觉像鼻音很重的感觉[捂脸],1148350548148488,MS4wLjABAAAAEOSpMjJd5FK1jG2NBh7fM9uatSpVlte14_xjCep79Wxsakw1GST9_tXvMxFrl-pJ,21123554997,21123554997,,🐻13579,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_o8gKOcfLAAAcA7JDAEeCqFEnDbAKf8CDBBEBUI.jpeg?from=2064092626,0,3,1753621530379,0,
7530904203926815547,1753425277,河北,7255646220729716025,我的爱情公寓，不许唱[微笑],4336888338464500,MS4wLjABAAAA_wbO-8SnVCa9ccbUyM5hPWlY8PLxV_LEndWO8wo4A3KkkOEiRE5Bo0XZ0zh_-_Jy,59308212949,59308212949,,黎思,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_og7xAnFi72EjEAu0AZAIeYdiHfAL83ADABgCg9.jpeg?from=2064092626,0,70,1753621530406,0,
7530505836880233267,1753332523,安徽,7255646220729716025,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊，咳咳咳，刚刚嗓子眼卡了一口痰[呲牙],266529297138232,MS4wLjABAAAA7ZU_dfK6_QYV-XHh3PRvqEfLsrEJF8eUhxMp9EkmrXE,51373188357,51373188357,,奶龙贝利亚,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_oQaIoEBAPAOgwD33AZKAXPagtA65ii3yIDBV6.jpeg?from=2064092626,0,2,1753621530428,0,
7531179658206200614,1753489411,福建,7255646220729716025,半夜敲别人门要杀人[憨笑],1486161459021639,MS4wLjABAAAA2_Num-_qjbRhi018ZM2GR96K33pYi9v31hrfpX9w5zevvY-wb4kCHG2yFzBtTSYS,3635851896,tfggggffgfgg,,杨磊（老吃家）,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_oEDHQeNHAYgceAAAg2nR4tzNZEofvg8ftbfDZA.jpeg?from=2064092626,0,1,1753621530447,0,
7531107994483082018,1753472740,福建,7255646220729716025,现在不会还有人在听吧，哎呀，都别听，都别听了，听雨声吧,1031761356917972,MS4wLjABAAAACuYUt9p1li8_RP78pt39TfZS7hw1zWEoJyxLmBHb4ddAhWbTBw-a4TxYXBg8n0DD,59320079730,59320079730,,静,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_oQQ7IC6msDAuHBAzAxFlA9nAFAbg5CkvQOfTfE.jpeg?from=2064092626,0,3,1753621530467,0,
7530516926796792636,1753335106,广东,7255646220729716025,不要碰爱情公寓[流泪],2782241811072483,MS4wLjABAAAAshFnsGC28hoQAqRfAhE2n26rcY0-1lkbhTtMFzk9u73KLJ-T5Uj1KTxdQqWDs5R4,23485035788,23485035788,,coco,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c000-ce_osAMBaAyraHxWE0AAbIPayiABJA4UdRniQPhl.jpeg?from=2064092626,0,12,1753621530486,0,
7255647788724896524,1689337156,四川,7255646220729716025,这个是要上完整版了吗[猪头],64315155190,MS4wLjABAAAA_agcVxDHr_Za1oWCRbVTNI92pdOHGFft_RXmXrqM9s8,2299816166,hm8137102,,ρ=a(1-sinθ)🧊,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_o8SbEhivAXDVItlLAABAICpweIzgQCBAAaiIft.jpeg?from=2064092626,97,935,1753621530507,0,
7530159854263452479,1753251972,江苏,7255646220729716025,这下总没人来了吧[憨笑],4158796437652762,MS4wLjABAAAA-36JwOPD1dNIgRyFgs9aikPqt5gaoRIB2WxzahZ3mr1VTa5Sx6kKmY_XvDXKRmVW,27501773646,27501773646,,付雪梨,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_okrAkCFjVEDECfAALBAgf8ElmNIL9FsANAsSIC.jpeg?from=2064092626,80,614,1753621530526,0,
7468310712894751548,1738851594,湖南,7255646220729716025,等2025的人,1660691882979803,MS4wLjABAAAADAsNFReGC5JU6-j3rr3py7mhh4BoUkFF7VJQuHUPfaYp06X-ix3bLv_C9D-VQ8uN,54745619856,54745619856,,栀,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c000-ce_oUFkEwpZwlg9AELUoAIBUWF7AqEleSfKEfA0DA.jpeg?from=2064092626,6,43,1753621530544,0,
7251869755677623077,1688457516,安徽,7251556497832889660,我的版本《下雨天》全网可👂,3579616377974027,MS4wLjABAAAACdtHOv8XS_X_PTuqJ3WReO4ka7pBWg7fmzG4wjiIZVkUKFOVtbhizl9GkpdOJ-O1,3543071380,xiaoqiao20050529,,旺仔小乔,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/mosaic-legacy_318e60004ed02c7fdb1b6.jpeg?from=2064092626,91,6102,1753621531269,0,
7531218003343541049,1753498340,甘肃,7251556497832889660,这次终于没人了哈哈哈哈哈,2738251256571588,MS4wLjABAAAAJOfwWFXUK_d7PMQylCEoHKob7G-wZI7zRcuf3JBtLCcc0VDgswlIgeC9X2ABI1JT,93920627939,93920627939,,小果,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_4cb81eda14d9f908fdbbf529b1085950.jpeg?from=2064092626,0,136,1753621531287,0,
7251775404683084584,1688435550,山东,7251556497832889660,一个人好累……可是半个人也不合适吧[尬笑],2043341170809783,MS4wLjABAAAAiW3w3VR3Z0fEUEoSDyczPG32XOrKkLbn4ICVttoPU4ePUt_zQan3YzWFBnFigJ2X,52495831734,52495831734,,Qwinnnnnn,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_okf2o5GBHgBQAGMSvl278AuA7Aj5KPaeBAPuEe.jpeg?from=2064092626,1049,25258,1753621531304,0,
7257164966238634807,1689690401,广西,7251556497832889660,为什么大家都在搜：乔镘凝是旺仔小乔吗？,3685180521058359,MS4wLjABAAAAyCQ399SKCuuN32gmub9OgPtwUQ7Bct__L6E6cLA6SljPGulZGYSZupsOEKU9pXO9,27747505569,27747505569,,此处可爱贩卖机,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_oYvXP21eDHzMgfSZuAYA4IjdQj2UAAfABCeAgm.jpeg?from=2064092626,17,106,1753621531321,0,
7259064012871664441,1690132586,上海,7251556497832889660,今天不当恋爱脑了[流泪],2317376687441939,MS4wLjABAAAANZoRJCyGUbxoANweP9bLqDB02icr3ePcVQxjZ_uPXsUwdSjsKIa0tY46Jrx8HJ2t,2363728438,22222IRON,,奥特man,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_46636febfe04529c48dfed289b13e7b8.jpeg?from=2064092626,191,276,1753621531339,0,https://p26-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/192c99815b404cb6a7c2b1ba4d68fac1~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1753642800&x-signature=MrznuDObcbyHC7Bk3Q3Y7VxyHyo%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=202507272105315A1E92B9CFE587971DB1
7531179627650958089,1753489406,福建,7251556497832889660,半夜敲别人门要杀人[憨笑],1486161459021639,MS4wLjABAAAA2_Num-_qjbRhi018ZM2GR96K33pYi9v31hrfpX9w5zevvY-wb4kCHG2yFzBtTSYS,3635851896,tfggggffgfgg,,杨磊（老吃家）,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_oEDHQeNHAYgceAAAg2nR4tzNZEofvg8ftbfDZA.jpeg?from=2064092626,0,10,1753621531356,0,
7251809311718277946,1688443443,浙江,7251556497832889660,下雨天了怎么办，我好想你，不敢打给你，我怕你遭雷劈😰,2955968283680798,MS4wLjABAAAAs4E-K0egSAZDz8lX_PRsiEMqNEIc4ugwkMU1qvQpXerKK36PA1drEXATxSCw9Ln5,32792402703,32792402703,,用户8651922890401,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/aweme_default_avatar.png.jpeg?from=2064092626,2,3,1753621531373,0,
7530676285137552154,1753372214,湖北,7251556497832889660,还没打到这里？？[送心][送心],1222262763297709,MS4wLjABAAAAW0OyvDwaChTNJK_fiwGyYIrrQ-mRNX2x3AD852xpE_KRlpplO2zlQUiHnbHXI66t,24581128786,24581128786,,discord,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_ocFIiECAvAlQTm7sAZ5AsPLjRA4Uii7LI9BLR.jpeg?from=2064092626,4,44,1753621531390,0,
7252348437714010895,1688568965,浙江,7251556497832889660,姐姐唱的太动情了，擦了屁股的纸又擦了眼泪[流泪],1706854772389992,MS4wLjABAAAAONkwTK9FHN4kJZgpXPXrgNCAG1jCZjTpVNc38cOIacKWZVDG2KErzlNiHnwImSaY,24661545400,tn01111111,,等一个眼神,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_97164177ee4ddc3b305e8c5a0c18a081.jpeg?from=2064092626,133,2389,1753621531406,0,
7530915995859796794,1753428022,河北,7251556497832889660,这下没人来了吧[微笑][微笑],70840513466632,MS4wLjABAAAAv9eq2hNXZlGa528iAASjOTE18gXspvl5k8urgt2EgPU,31287456843,31287456843,,霖霖的好香,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c000-ce_oUoQUSENAAAdA7xzgELa7o8GLeekeI0IJBEB3I.jpeg?from=2064092626,3,22,1753621531424,0,
7248589356393480993,1687693734,福建,7248588560968830268,高考失利了 我不知道要复读还是读专科,3619238480459351,MS4wLjABAAAAR_jqqIkdm8eUWjIYo6TiN7m6OE0G8QOqsBSr-SzZRK2ZEewcTKnSAVeobwFVVQLK,98229698293,98229698293,,gkjy,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/aweme_default_avatar.png.jpeg?from=2064092626,366,4310,1753621533060,0,
